Cell	WGCNAcluster	Name	Age_in_Weeks	RegionName	Laminae	Area	cell type
S103.D3	IN-CTX-MGE1	Sample39	17.0	Cortex	GZ	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S103.E3		Sample39	17.0	Cortex	GZ	PFC	None
S103.F3	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.G3	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.H3	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.A4	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.C4	IN-CTX-MGE1	Sample39	17.0	Cortex	GZ	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S103.D4	EN-PFC3	Sample39	17.0	Cortex	GZ	PFC	Early and Late Born Excitatory Neuron PFC
S103.E4	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.F4	IN-STR	Sample39	17.0	Cortex	GZ	PFC	Striatal neurons
S103.G4	IN-STR	Sample39	17.0	Cortex	GZ	PFC	Striatal neurons
S103.H4	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.B5	nIN2	Sample39	17.0	Cortex	GZ	PFC	MGE newborn neurons
S103.D5	nEN-late	Sample39	17.0	Cortex	GZ	PFC	Newborn Excitatory Neuron - late born
S103.E5	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.F5	nEN-early2	Sample39	17.0	Cortex	GZ	PFC	Newborn Excitatory Neuron - early born
S103.H5	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.A6	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.C6	IN-CTX-MGE1	Sample39	17.0	Cortex	GZ	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S103.D6	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.E6	IN-CTX-MGE1	Sample39	17.0	Cortex	GZ	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S103.F6	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.G6	IN-CTX-MGE1	Sample39	17.0	Cortex	GZ	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S103.H6	nEN-late	Sample39	17.0	Cortex	GZ	PFC	Newborn Excitatory Neuron - late born
S103.A7	IN-STR	Sample39	17.0	Cortex	GZ	PFC	Striatal neurons
S103.B7	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.D7	nEN-late	Sample39	17.0	Cortex	GZ	PFC	Newborn Excitatory Neuron - late born
S103.H7	IN-CTX-MGE1	Sample39	17.0	Cortex	GZ	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S103.A8	IN-CTX-MGE1	Sample39	17.0	Cortex	GZ	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S103.B8	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.D8	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.E8	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.F8	IN-CTX-MGE1	Sample39	17.0	Cortex	GZ	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S103.G8	nEN-late	Sample39	17.0	Cortex	GZ	PFC	Newborn Excitatory Neuron - late born
S103.A9	nEN-early2	Sample39	17.0	Cortex	GZ	PFC	Newborn Excitatory Neuron - early born
S103.B9	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.F9	nEN-early2	Sample39	17.0	Cortex	GZ	PFC	Newborn Excitatory Neuron - early born
S103.H9	IN-STR	Sample39	17.0	Cortex	GZ	PFC	Striatal neurons
S103.A10	IN-CTX-MGE1	Sample39	17.0	Cortex	GZ	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S103.B10	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.C10	IN-CTX-MGE1	Sample39	17.0	Cortex	GZ	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S103.D10	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.E10	IN-STR	Sample39	17.0	Cortex	GZ	PFC	Striatal neurons
S103.F10	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.G10	IN-CTX-MGE1	Sample39	17.0	Cortex	GZ	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S103.H10	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.A11	nEN-late	Sample39	17.0	Cortex	GZ	PFC	Newborn Excitatory Neuron - late born
S103.C11	nEN-late	Sample39	17.0	Cortex	GZ	PFC	Newborn Excitatory Neuron - late born
S103.D11	nEN-early2	Sample39	17.0	Cortex	GZ	PFC	Newborn Excitatory Neuron - early born
S103.H11	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.B12	IN-CTX-MGE1	Sample39	17.0	Cortex	GZ	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S103.C12	nEN-late	Sample39	17.0	Cortex	GZ	PFC	Newborn Excitatory Neuron - late born
S103.E12	nEN-late	Sample39	17.0	Cortex	GZ	PFC	Newborn Excitatory Neuron - late born
S103.F12	IN-CTX-CGE1	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S103.G12	IN-CTX-CGE2	Sample39	17.0	Cortex	GZ	PFC	CGE/LGE-derived inhibitory neurons
S113.D1	IN-CTX-MGE2	Sample40	21.5	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S113.F1	OPC	Sample40	21.5	Cortex	CP	PFC	Oligodendrocyte progenitor cell
S113.C2	EN-PFC3	Sample40	21.5	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S113.D2	nEN-late	Sample40	21.5	Cortex	CP	PFC	Newborn Excitatory Neuron - late born
S113.G2	IN-CTX-MGE2	Sample40	21.5	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S113.C3	nEN-late	Sample40	21.5	Cortex	CP	PFC	Newborn Excitatory Neuron - late born
S113.D3	EN-PFC3	Sample40	21.5	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S113.E3	OPC	Sample40	21.5	Cortex	CP	PFC	Oligodendrocyte progenitor cell
S113.G3	IN-CTX-CGE2	Sample40	21.5	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S113.H3	OPC	Sample40	21.5	Cortex	CP	PFC	Oligodendrocyte progenitor cell
S113.A4	IN-CTX-CGE1	Sample40	21.5	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S113.B4	nEN-late	Sample40	21.5	Cortex	CP	PFC	Newborn Excitatory Neuron - late born
S113.C4	IN-CTX-CGE1	Sample40	21.5	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S113.H4	EN-PFC3	Sample40	21.5	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S113.B5	Astrocyte	Sample40	21.5	Cortex	CP	PFC	Astocyte
S113.C5	EN-PFC3	Sample40	21.5	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S113.A6	IN-CTX-MGE2	Sample40	21.5	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S113.B6	IN-CTX-CGE2	Sample40	21.5	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S113.C6	IN-CTX-MGE2	Sample40	21.5	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S113.E6	nEN-early2	Sample40	21.5	Cortex	CP	PFC	Newborn Excitatory Neuron - early born
S113.F6	OPC	Sample40	21.5	Cortex	CP	PFC	Oligodendrocyte progenitor cell
S113.A7	IN-CTX-MGE2	Sample40	21.5	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S113.C7	IN-CTX-CGE2	Sample40	21.5	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S113.E7	EN-V1-2	Sample40	21.5	Cortex	CP	PFC	Early and Late Born Excitatory Neuron V1
S113.C8	IN-CTX-MGE2	Sample40	21.5	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S113.E8	EN-PFC3	Sample40	21.5	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S113.F8	Astrocyte	Sample40	21.5	Cortex	CP	PFC	Astocyte
S113.B9	nEN-early2	Sample40	21.5	Cortex	CP	PFC	Newborn Excitatory Neuron - early born
S113.C9	IN-CTX-MGE2	Sample40	21.5	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched
S113.D9	EN-PFC3	Sample40	21.5	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S113.E9	EN-PFC3	Sample40	21.5	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S113.F9	IN-CTX-CGE2	Sample40	21.5	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S113.G9	Glyc	Sample40	21.5	Cortex	CP	PFC	Glycolysis
S113.B10	Astrocyte	Sample40	21.5	Cortex	CP	PFC	Astocyte
S113.D10	nEN-late	Sample40	21.5	Cortex	CP	PFC	Newborn Excitatory Neuron - late born
S113.E10		Sample40	21.5	Cortex	CP	PFC	None
S113.H10	EN-PFC3	Sample40	21.5	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S113.A11	EN-PFC3	Sample40	21.5	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S113.B11		Sample40	21.5	Cortex	CP	PFC	None
S113.E11	nEN-early2	Sample40	21.5	Cortex	CP	PFC	Newborn Excitatory Neuron - early born
S113.A12	IN-CTX-MGE1	Sample40	21.5	Cortex	CP	PFC	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S113.C12	nEN-late	Sample40	21.5	Cortex	CP	PFC	Newborn Excitatory Neuron - late born
S113.D12	EN-PFC3	Sample40	21.5	Cortex	CP	PFC	Early and Late Born Excitatory Neuron PFC
S113.E12	IN-CTX-CGE1	Sample40	21.5	Cortex	CP	PFC	CGE/LGE-derived inhibitory neurons
S114.C1	IN-CTX-MGE1	Sample41	22.0	Cortex	CP	0	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched
S114.G1	IN-CTX-CGE2	Sample41	22.0	Cortex	CP	0	CGE/LGE-derived inhibitory neurons
